MsgID.GLOBAL_POSITION,0.0000000,-122.3974798,37.7924768,140.9110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,-0.8700000,-22.1700000
MsgID.LOCAL_POSITION,21.5140000,-0.3507942,-2.6558266,-140.9115753
MsgID.LOCAL_VELOCITY,21.5140000,-0.1041097,-0.8790487,-22.1742668
MsgID.GLOBAL_POSITION,0.0000000,-122.3974810,37.7924772,145.9060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-0.8200000,-18.4900000
MsgID.LOCAL_POSITION,21.7640000,-0.3075447,-2.7633307,-145.9060516
MsgID.LOCAL_VELOCITY,21.7640000,-0.0978754,-0.8264098,-18.4964771
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974861,37.7924786,150.0770000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-0.7700000,-14.9900000
MsgID.LOCAL_POSITION,22.0140000,-0.1530340,-3.2114940,-150.0771484
MsgID.LOCAL_VELOCITY,22.0140000,-0.0919341,-0.7762437,-14.9915752
MsgID.GLOBAL_POSITION,0.0000000,-122.3974868,37.7924785,153.3970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-0.7200000,-11.7000000
MsgID.LOCAL_POSITION,22.2650000,-0.1588926,-3.2784350,-153.3972778
MsgID.LOCAL_VELOCITY,22.2650000,-0.0863641,-0.7292138,-11.7061300
MsgID.GLOBAL_POSITION,0.0000000,-122.3974879,37.7924775,155.9370000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-0.6800000,-8.6000000
MsgID.LOCAL_POSITION,22.5150000,-0.2678543,-3.3715231,-155.9371338
MsgID.LOCAL_VELOCITY,22.5150000,-0.0811114,-0.6848621,-8.6077776
MsgID.GLOBAL_POSITION,0.0000000,-122.3974897,37.7924770,157.7210000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-0.6400000,-5.7100000
MsgID.LOCAL_POSITION,22.7650000,-0.3308452,-3.5354490,-157.7216187
MsgID.LOCAL_VELOCITY,22.7650000,-0.0762067,-0.6434493,-5.7145362
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974921,37.7924770,158.8120000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-0.6000000,-2.9900000
MsgID.LOCAL_POSITION,23.0150000,-0.3253728,-3.7449963,-158.8123627
MsgID.LOCAL_VELOCITY,23.0150000,-0.0715896,-0.6044650,-2.9909625
MsgID.GLOBAL_POSITION,0.0000000,-122.3974924,37.7924756,159.2430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-0.5600000,-0.4200000
MsgID.LOCAL_POSITION,23.2650000,-0.4783737,-3.7732739,-159.2436981
MsgID.LOCAL_VELOCITY,23.2650000,-0.0672438,-0.5677717,-0.4275151
MsgID.GLOBAL_POSITION,0.0000000,-122.3974944,37.7924766,159.0500000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-0.5300000,1.9700000
MsgID.LOCAL_POSITION,23.5150000,-0.3703571,-3.9497724,-159.0500641
MsgID.LOCAL_VELOCITY,23.5150000,-0.0631698,-0.5333721,1.9756643
MsgID.GLOBAL_POSITION,0.0000000,-122.3974968,37.7924773,158.2650000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-0.5000000,4.2300000
MsgID.LOCAL_POSITION,23.7660000,-0.2923753,-4.1667547,-158.2651215
MsgID.LOCAL_VELOCITY,23.7660000,-0.0593351,-0.5009944,4.2376299
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974982,37.7924750,156.9250000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-0.4700000,6.3500000
MsgID.LOCAL_POSITION,24.0150000,-0.5526618,-4.2881989,-156.9255981
MsgID.LOCAL_VELOCITY,24.0150000,-0.0557402,-0.4706411,6.3582797
MsgID.GLOBAL_POSITION,0.0000000,-122.3974995,37.7924759,155.0630000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-0.4400000,8.3500000
MsgID.LOCAL_POSITION,24.2650000,-0.4509486,-4.4025612,-155.0634460
MsgID.LOCAL_VELOCITY,24.2650000,-0.0523631,-0.4421267,8.3504076
MsgID.GLOBAL_POSITION,0.0000000,-122.3975007,37.7924770,152.7060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-0.4100000,10.2200000
MsgID.LOCAL_POSITION,24.5150000,-0.3286717,-4.5093360,-152.7065277
MsgID.LOCAL_VELOCITY,24.5150000,-0.0491844,-0.4152880,10.2252760
MsgID.GLOBAL_POSITION,0.0000000,-122.3975020,37.7924759,149.8910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-0.3900000,11.9800000
MsgID.LOCAL_POSITION,24.7650000,-0.4514289,-4.6247296,-149.8916016
MsgID.LOCAL_VELOCITY,24.7650000,-0.0461988,-0.3900784,11.9863319
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975039,37.7924743,146.6580000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-0.3600000,13.6300000
MsgID.LOCAL_POSITION,25.0170000,-0.6258991,-4.7994332,-146.6588440
MsgID.LOCAL_VELOCITY,25.0170000,-0.0433998,-0.3664450,13.6372862
MsgID.GLOBAL_POSITION,0.0000000,-122.3975032,37.7924744,143.0340000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-0.3400000,15.1800000
MsgID.LOCAL_POSITION,25.2670000,-0.6172710,-4.7309375,-143.0342712
MsgID.LOCAL_VELOCITY,25.2670000,-0.0407703,-0.3442435,15.1882133
MsgID.GLOBAL_POSITION,0.0000000,-122.3975032,37.7924746,139.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,-0.0700000,16.0500000
MsgID.LOCAL_POSITION,25.5170000,-0.5922708,-4.7349591,-139.0844574
MsgID.LOCAL_VELOCITY,25.5170000,0.1589181,-0.0745242,16.0585346
MsgID.GLOBAL_POSITION,0.0000000,-122.3975043,37.7924766,135.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.6600000,0.5400000,16.0200000
MsgID.LOCAL_POSITION,25.7670000,-0.3769927,-4.8354211,-135.0519409
MsgID.LOCAL_VELOCITY,25.7670000,0.6602855,0.5417337,16.0292149
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975015,37.7924777,131.0680000
MsgID.LOCAL_VELOCITY,0.0000000,1.1100000,1.2700000,15.7400000
MsgID.LOCAL_POSITION,26.0170000,-0.2518367,-4.5828605,-131.0682678
MsgID.LOCAL_VELOCITY,26.0170000,1.1118814,1.2759902,15.7430439
MsgID.GLOBAL_POSITION,0.0000000,-122.3974970,37.7924799,127.1770000
MsgID.LOCAL_VELOCITY,0.0000000,1.4900000,1.8400000,15.4400000
MsgID.LOCAL_POSITION,26.2660000,-0.0080062,-4.1801376,-127.1770172
MsgID.LOCAL_VELOCITY,26.2660000,1.4953505,1.8476896,15.4486523
MsgID.GLOBAL_POSITION,0.0000000,-122.3974919,37.7924836,123.3490000
MsgID.LOCAL_VELOCITY,0.0000000,1.6100000,1.9300000,15.1300000
MsgID.LOCAL_POSITION,26.5170000,0.4095780,-3.7264452,-123.3492050
MsgID.LOCAL_VELOCITY,26.5170000,1.6192271,1.9360626,15.1314011
MsgID.GLOBAL_POSITION,0.0000000,-122.3974883,37.7924887,119.6000000
MsgID.LOCAL_VELOCITY,0.0000000,1.3600000,1.6600000,14.8100000
MsgID.LOCAL_POSITION,26.7670000,0.9762286,-3.4063234,-119.6005478
MsgID.LOCAL_VELOCITY,26.7670000,1.3630151,1.6617038,14.8134975
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974844,37.7924920,115.9360000
MsgID.LOCAL_VELOCITY,0.0000000,0.8200000,1.0800000,14.5200000
MsgID.LOCAL_POSITION,27.0170000,1.3426244,-3.0608792,-115.9367142
MsgID.LOCAL_VELOCITY,27.0170000,0.8252048,1.0819470,14.5202456
MsgID.GLOBAL_POSITION,0.0000000,-122.3974808,37.7924922,112.3550000
MsgID.LOCAL_VELOCITY,0.0000000,0.4100000,0.6000000,14.2200000
MsgID.LOCAL_POSITION,27.2680000,1.3616135,-2.7429521,-112.3558655
MsgID.LOCAL_VELOCITY,27.2680000,0.4115086,0.6072710,14.2273464
MsgID.GLOBAL_POSITION,0.0000000,-122.3974793,37.7924917,108.8530000
MsgID.LOCAL_VELOCITY,0.0000000,0.2100000,0.3200000,13.9500000
MsgID.LOCAL_POSITION,27.5180000,1.3001851,-2.6056054,-108.8537598
MsgID.LOCAL_VELOCITY,27.5180000,0.2154735,0.3263080,13.9532757
MsgID.GLOBAL_POSITION,0.0000000,-122.3974800,37.7924931,105.4240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,0.1100000,13.6800000
MsgID.LOCAL_POSITION,27.7680000,1.4602219,-2.6705530,-105.4243546
MsgID.LOCAL_VELOCITY,27.7680000,0.0772404,0.1161843,13.6821985
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974785,37.7924930,102.0830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2600000,-0.1800000,13.3500000
MsgID.LOCAL_POSITION,28.0180000,1.4547417,-2.5411232,-102.0839844
MsgID.LOCAL_VELOCITY,28.0180000,-0.2680338,-0.1808886,13.3596535
MsgID.GLOBAL_POSITION,0.0000000,-122.3974790,37.7924920,98.8210000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5200000,-0.4300000,13.0800000
MsgID.LOCAL_POSITION,28.2690000,1.3436518,-2.5820880,-98.8213348
MsgID.LOCAL_VELOCITY,28.2690000,-0.5280063,-0.4358483,13.0860739
MsgID.GLOBAL_POSITION,0.0000000,-122.3974806,37.7924908,95.6210000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5000000,-0.4700000,12.8400000
MsgID.LOCAL_POSITION,28.5190000,1.2071511,-2.7286024,-95.6211395
MsgID.LOCAL_VELOCITY,28.5190000,-0.5080278,-0.4755068,12.8479156
MsgID.GLOBAL_POSITION,0.0000000,-122.3974816,37.7924899,92.4870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2800000,-0.2900000,12.5900000
MsgID.LOCAL_POSITION,28.7690000,1.1090031,-2.8139353,-92.4878006
MsgID.LOCAL_VELOCITY,28.7690000,-0.2854266,-0.2993220,12.5938940
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974808,37.7924895,89.3990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1500000,-0.1800000,12.3800000
MsgID.LOCAL_POSITION,29.0190000,1.0556428,-2.7402911,-89.3996048
MsgID.LOCAL_VELOCITY,29.0190000,-0.1566091,-0.1829110,12.3886814
MsgID.GLOBAL_POSITION,0.0000000,-122.3974822,37.7924892,86.3600000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-0.1100000,12.0700000
MsgID.LOCAL_POSITION,29.2690000,1.0246216,-2.8671122,-86.3605347
MsgID.LOCAL_VELOCITY,29.2690000,-0.0970543,-0.1161629,12.0778246
MsgID.GLOBAL_POSITION,0.0000000,-122.3974835,37.7924893,83.3850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-0.0700000,11.8200000
MsgID.LOCAL_POSITION,29.5190000,1.0416261,-2.9830899,-83.3854904
MsgID.LOCAL_VELOCITY,29.5190000,-0.0570402,-0.0748376,11.8208961
MsgID.GLOBAL_POSITION,0.0000000,-122.3974838,37.7924904,80.4600000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.0400000,11.5900000
MsgID.LOCAL_POSITION,29.7690000,1.1618539,-3.0090659,-80.4602966
MsgID.LOCAL_VELOCITY,29.7690000,-0.0357900,-0.0433370,11.5972748
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974835,37.7924904,77.5860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.0200000,11.4100000
MsgID.LOCAL_POSITION,30.0200000,1.1566813,-2.9784482,-77.5867767
MsgID.LOCAL_VELOCITY,30.0200000,-0.0309503,-0.0238798,11.4143066
MsgID.GLOBAL_POSITION,0.0000000,-122.3974834,37.7924893,74.7720000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.0700000,11.1500000
MsgID.LOCAL_POSITION,30.2690000,1.0428367,-2.9723225,-74.7721939
MsgID.LOCAL_VELOCITY,30.2690000,-0.0319549,-0.0727282,11.1515598
MsgID.GLOBAL_POSITION,0.0000000,-122.3974844,37.7924891,72.0130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.7000000,10.9500000
MsgID.LOCAL_POSITION,30.5200000,1.0168062,-3.0642688,-72.0132904
MsgID.LOCAL_VELOCITY,30.5200000,-0.0362587,-0.7024189,10.9580269
MsgID.GLOBAL_POSITION,0.0000000,-122.3974875,37.7924903,69.3000000
MsgID.LOCAL_VELOCITY,0.0000000,0.3600000,-1.5100000,10.7000000
MsgID.LOCAL_POSITION,30.7690000,1.1536353,-3.3400538,-69.3002014
MsgID.LOCAL_VELOCITY,30.7690000,0.3641469,-1.5136148,10.7014809
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974928,37.7924920,66.6490000
MsgID.LOCAL_VELOCITY,0.0000000,0.9000000,-2.1100000,10.4800000
MsgID.LOCAL_POSITION,31.0190000,1.3443598,-3.8053527,-66.6491623
MsgID.LOCAL_VELOCITY,31.0190000,0.9046556,-2.1162262,10.4869680
MsgID.GLOBAL_POSITION,0.0000000,-122.3974992,37.7924926,64.0360000
MsgID.LOCAL_VELOCITY,0.0000000,1.0400000,-2.1000000,10.2800000
MsgID.LOCAL_POSITION,31.2690000,1.4059889,-4.3805294,-64.0363388
MsgID.LOCAL_VELOCITY,31.2690000,1.0425432,-2.1047442,10.2878923
MsgID.GLOBAL_POSITION,0.0000000,-122.3975035,37.7924940,61.4650000
MsgID.LOCAL_VELOCITY,0.0000000,1.0000000,-1.6600000,10.1200000
MsgID.LOCAL_POSITION,31.5190000,1.5602934,-4.7614193,-61.4651947
MsgID.LOCAL_VELOCITY,31.5190000,1.0064809,-1.6630473,10.1210470
MsgID.GLOBAL_POSITION,0.0000000,-122.3975060,37.7924981,58.9300000
MsgID.LOCAL_VELOCITY,0.0000000,0.8100000,-1.0400000,9.9200000
MsgID.LOCAL_POSITION,31.7700000,2.0118337,-4.9836245,-58.9308014
MsgID.LOCAL_VELOCITY,31.7700000,0.8118331,-1.0410010,9.9265947
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975098,37.7924991,56.4420000
MsgID.LOCAL_VELOCITY,0.0000000,0.4000000,-0.5400000,9.7200000
MsgID.LOCAL_POSITION,32.0200000,2.1269577,-5.3231540,-56.4426765
MsgID.LOCAL_VELOCITY,32.0200000,0.4055047,-0.5482175,9.7242994
MsgID.GLOBAL_POSITION,0.0000000,-122.3975119,37.7924991,53.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.1800000,-0.2600000,9.5300000
MsgID.LOCAL_POSITION,32.2700000,2.1269438,-5.5060148,-53.9898720
MsgID.LOCAL_VELOCITY,32.2700000,0.1894935,-0.2675264,9.5392199
MsgID.GLOBAL_POSITION,0.0000000,-122.3975117,37.7924991,51.5790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,0.1300000,9.3600000
MsgID.LOCAL_POSITION,32.5200000,2.1248255,-5.4885082,-51.5796547
MsgID.LOCAL_VELOCITY,32.5200000,0.0500853,0.1358043,9.3636179
MsgID.GLOBAL_POSITION,0.0000000,-122.3975109,37.7924992,49.2220000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,0.3100000,9.1900000
MsgID.LOCAL_POSITION,32.7700000,2.1430814,-5.4151511,-49.2222443
MsgID.LOCAL_VELOCITY,32.7700000,-0.0533238,0.3153526,9.1917496
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975115,37.7924993,46.9190000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.2100000,9.0000000
MsgID.LOCAL_POSITION,33.0200000,2.1514289,-5.4704823,-46.9191895
MsgID.LOCAL_VELOCITY,33.0200000,-0.0352685,0.2120497,9.0084391
MsgID.GLOBAL_POSITION,0.0000000,-122.3975094,37.7924978,44.6610000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.1400000,8.8200000
MsgID.LOCAL_POSITION,33.2700000,1.9841709,-5.2847419,-44.6614914
MsgID.LOCAL_VELOCITY,33.2700000,-0.0220733,0.1467096,8.8254623
MsgID.GLOBAL_POSITION,0.0000000,-122.3975075,37.7924989,42.4640000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.1000000,8.6600000
MsgID.LOCAL_POSITION,33.5200000,2.1037729,-5.1126642,-42.4645615
MsgID.LOCAL_VELOCITY,33.5200000,-0.0145935,0.1027393,8.6674385
MsgID.GLOBAL_POSITION,0.0000000,-122.3975072,37.7924994,40.3110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0100000,8.5200000
MsgID.LOCAL_POSITION,33.7700000,2.1568661,-5.0924783,-40.3115349
MsgID.LOCAL_VELOCITY,33.7700000,-0.0221566,-0.0144960,8.5262308
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975100,37.7924989,38.2040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,-0.6300000,8.3600000
MsgID.LOCAL_POSITION,34.0200000,2.1104891,-5.3334584,-38.2045784
MsgID.LOCAL_VELOCITY,34.0200000,-0.1188736,-0.6345905,8.3680086
MsgID.GLOBAL_POSITION,0.0000000,-122.3975134,37.7924987,36.1500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-1.1500000,8.1700000
MsgID.LOCAL_POSITION,34.2700000,2.0821769,-5.6426535,-36.1507683
MsgID.LOCAL_VELOCITY,34.2700000,0.0203080,-1.1519377,8.1768713
MsgID.GLOBAL_POSITION,0.0000000,-122.3975159,37.7924992,34.1450000
MsgID.LOCAL_VELOCITY,0.0000000,0.7700000,-1.7200000,8.0300000
MsgID.LOCAL_POSITION,34.5200000,2.1438160,-5.8583894,-34.1458397
MsgID.LOCAL_VELOCITY,34.5200000,0.7773679,-1.7226681,8.0340929
MsgID.GLOBAL_POSITION,0.0000000,-122.3975198,37.7925026,32.1780000
MsgID.LOCAL_VELOCITY,0.0000000,1.1800000,-1.8500000,7.8700000
MsgID.LOCAL_POSITION,34.7700000,2.5158689,-6.2116795,-32.1786270
MsgID.LOCAL_VELOCITY,34.7700000,1.1825768,-1.8581200,7.8777957
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975246,37.7925054,30.2420000
MsgID.LOCAL_VELOCITY,0.0000000,1.0400000,-1.6300000,7.7600000
MsgID.LOCAL_POSITION,35.0200000,2.8225482,-6.6387739,-30.2428379
MsgID.LOCAL_VELOCITY,35.0200000,1.0401896,-1.6347611,7.7601509
MsgID.GLOBAL_POSITION,0.0000000,-122.3975309,37.7925062,28.3290000
MsgID.LOCAL_VELOCITY,0.0000000,0.6000000,-1.0200000,7.6500000
MsgID.LOCAL_POSITION,35.2700000,2.9124398,-7.1912775,-28.3299904
MsgID.LOCAL_VELOCITY,35.2700000,0.6000472,-1.0210035,7.6558228
MsgID.GLOBAL_POSITION,0.0000000,-122.3975334,37.7925075,26.4410000
MsgID.LOCAL_VELOCITY,0.0000000,0.2700000,-0.4900000,7.4800000
MsgID.LOCAL_POSITION,35.5200000,3.0647769,-7.4196558,-26.4419498
MsgID.LOCAL_VELOCITY,35.5200000,0.2791276,-0.4996853,7.4800129
MsgID.GLOBAL_POSITION,0.0000000,-122.3975321,37.7925077,24.5760000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,-0.2300000,7.3900000
MsgID.LOCAL_POSITION,35.7700000,3.0794947,-7.2984452,-24.5768623
MsgID.LOCAL_VELOCITY,35.7700000,0.1535576,-0.2300082,7.3965983
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975349,37.7925066,22.7280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-0.0800000,7.2000000
MsgID.LOCAL_POSITION,36.0210000,2.9653368,-7.5531478,-22.7281265
MsgID.LOCAL_VELOCITY,36.0210000,0.0777894,-0.0871210,7.2059155
MsgID.GLOBAL_POSITION,0.0000000,-122.3975350,37.7925067,20.9120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0500000,7.0500000
MsgID.LOCAL_POSITION,36.2700000,2.9766805,-7.5603871,-20.9124432
MsgID.LOCAL_VELOCITY,36.2700000,0.0413100,-0.0547781,7.0552917
MsgID.GLOBAL_POSITION,0.0000000,-122.3975346,37.7925080,19.1350000
MsgID.LOCAL_VELOCITY,0.0000000,0.3700000,-0.6400000,6.9300000
MsgID.LOCAL_POSITION,36.5200000,3.1201303,-7.5246191,-19.1350822
MsgID.LOCAL_VELOCITY,36.5200000,0.3779236,-0.6406666,6.9382768
MsgID.GLOBAL_POSITION,0.0000000,-122.3975383,37.7925113,17.3830000
MsgID.LOCAL_VELOCITY,0.0000000,0.9200000,-1.4700000,6.8600000
MsgID.LOCAL_POSITION,36.7710000,3.4808013,-7.8514471,-17.3832626
MsgID.LOCAL_VELOCITY,36.7710000,0.9248585,-1.4761690,6.8649712
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975409,37.7925137,15.6730000
MsgID.LOCAL_VELOCITY,0.0000000,0.9600000,-1.7600000,6.7500000
MsgID.LOCAL_POSITION,37.0220000,3.7498701,-8.0862961,-15.6733608
MsgID.LOCAL_VELOCITY,37.0220000,0.9694701,-1.7665697,6.7533259
MsgID.GLOBAL_POSITION,0.0000000,-122.3975462,37.7925149,13.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.6900000,-1.6700000,6.6600000
MsgID.LOCAL_POSITION,37.2710000,3.8829508,-8.5527220,-13.9976492
MsgID.LOCAL_VELOCITY,37.2710000,0.6984063,-1.6722918,6.6672969
MsgID.GLOBAL_POSITION,0.0000000,-122.3975523,37.7925150,12.3590000
MsgID.LOCAL_VELOCITY,0.0000000,0.4000000,-1.1300000,6.5500000
MsgID.LOCAL_POSITION,37.5220000,3.8993278,-9.0942879,-12.3592176
MsgID.LOCAL_VELOCITY,37.5220000,0.4035724,-1.1365088,6.5557876
MsgID.GLOBAL_POSITION,0.0000000,-122.3975554,37.7925159,10.7670000
MsgID.LOCAL_VELOCITY,0.0000000,0.2000000,-0.5600000,6.4000000
MsgID.LOCAL_POSITION,37.7720000,3.9972074,-9.3740664,-10.7679663
MsgID.LOCAL_VELOCITY,37.7720000,0.2016394,-0.5636938,6.4066615
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975542,37.7925163,9.2020000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,-0.2500000,6.3500000
MsgID.LOCAL_POSITION,38.0220000,4.0424562,-9.2685671,-9.2026100
MsgID.LOCAL_VELOCITY,38.0220000,0.1098371,-0.2587770,6.3536139
MsgID.GLOBAL_POSITION,0.0000000,-122.3975544,37.7925180,7.6610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,-0.1000000,6.1900000
MsgID.LOCAL_POSITION,38.2720000,4.2321649,-9.2877836,-7.6617799
MsgID.LOCAL_VELOCITY,38.2720000,0.0538242,-0.1005895,6.1914768
MsgID.GLOBAL_POSITION,0.0000000,-122.3975559,37.7925178,6.1450000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-0.2800000,6.1200000
MsgID.LOCAL_POSITION,38.5230000,4.2047024,-9.4154320,-6.1450672
MsgID.LOCAL_VELOCITY,38.5230000,-0.0591659,-0.2890470,6.1235533
MsgID.GLOBAL_POSITION,0.0000000,-122.3975571,37.7925164,4.6320000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1900000,-0.5000000,5.9900000
MsgID.LOCAL_POSITION,38.7730000,4.0465541,-9.5267124,-4.6324487
MsgID.LOCAL_VELOCITY,38.7730000,-0.1993778,-0.5065032,5.9980536
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975577,37.7925159,3.1280000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3200000,-0.5600000,5.6600000
MsgID.LOCAL_POSITION,39.0230000,3.9926300,-9.5817003,-3.1280003
MsgID.LOCAL_VELOCITY,39.0230000,-0.3216385,-0.5666409,5.6663623
MsgID.GLOBAL_POSITION,0.0000000,-122.3975576,37.7925159,3.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.2730000,3.9986205,-9.5708981,-3.0540142
MsgID.LOCAL_VELOCITY,39.2730000,-0.0000768,-0.0001846,0.0001167
MsgID.GLOBAL_POSITION,0.0000000,-122.3975581,37.7925161,3.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.5230000,4.0154219,-9.6142473,-3.0186720
MsgID.LOCAL_VELOCITY,39.5230000,-0.0001640,-0.0000520,0.0000799
MsgID.GLOBAL_POSITION,0.0000000,-122.3975583,37.7925147,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.7730000,3.8630438,-9.6350231,-2.9845712
MsgID.LOCAL_VELOCITY,39.7730000,-0.0001432,-0.0000896,0.0000807
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975583,37.7925150,2.9600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.0230000,3.8916109,-9.6351156,-2.9607179
